FileName,ArgumentsPerOperation,AveragePathLength,BiggestRootCoverage,DataWeight,DistinctMessageRatio,LackOfMessageLevelCohesion,LongestPath,NumberOfRootPaths,ServiceInterfaceDataCohesion,WeightedServiceInterfaceCount,ApiFormat
azure.com-eventgrid-ServiceBus-2018-01-01-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-eventgrid-SignalRService-2018-01-01-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-eventgrid-Storage-2018-01-01-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-eventhub-EventHub-2014-09-01-swagger.yaml.json,4.75,8.3571,0.9643,228,0.2836,0.6003,12,2,0.6019,28,openapi
azure.com-eventhub-EventHub-2015-08-01-swagger.yaml.json,5,9.4118,0.9655,252,0.3188,0.6177,13,2,0.5813,29,openapi
azure.com-eventhub-EventHub-2017-04-01-swagger.yaml.json,5,9.7241,0.9767,446,0.2199,0.5106,13,2,1,43,openapi
azure.com-eventhub-EventHub-preview-2018-01-01-preview-swagger.yaml.json,4.1538,7.8571,0.9615,250,0.2,0.5155,10,2,1,26,openapi
azure.com-frontdoor-2018-08-01-swagger.yaml.json,4.0769,7.9091,0.9231,124,0.3556,0.5297,11,2,1,13,openapi
azure.com-frontdoor-2019-04-01-swagger.yaml.json,4.0769,7.9091,0.9231,124,0.3556,0.5297,11,2,1,13,openapi
azure.com-frontdoor-2019-05-01-swagger.yaml.json,4.0769,7.9091,0.9231,125,0.3556,0.5309,11,2,1,13,openapi
azure.com-frontdoor-network-2018-02-01-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-frontdoor-network-2019-03-01-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-frontdoor-webapplicationfirewall-2018-08-01-swagger.yaml.json,4,7.5,1,46,0.4286,0.5947,8,1,0.75,4,openapi
azure.com-frontdoor-webapplicationfirewall-2019-03-01-swagger.yaml.json,3.6,6.6667,1,57,0.3889,0.5962,8,1,0.8,5,openapi
azure.com-guestconfiguration-2018-01-20-preview-swagger.yaml.json,4.6,10.5,0.8,38,0.5,0.6043,14,2,1,5,openapi
azure.com-guestconfiguration-2018-06-30-preview-swagger.yaml.json,4.5714,10.6,0.8571,40,0.4091,0.5021,14,2,1,7,openapi
azure.com-guestconfiguration-2018-11-20-swagger.yaml.json,4.5714,10.6,0.8571,40,0.4091,0.5021,14,2,1,7,openapi
azure.com-guestconfiguration-definitions-2018-06-30-preview-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-guestconfiguration-guestconfiguration_NotImplemented-2018-06-30-preview-swagger.yaml.json,5,12,1,6,0.5,0,12,1,0,1,openapi
azure.com-hanaonazure-2017-11-03-preview-swagger.yaml.json,3.7333,7,0.9333,135,0.2407,0.4762,9,2,1,15,openapi
azure.com-hardwaresecuritymodules-dedicatedhsm-2018-10-31-preview-swagger.yaml.json,4.1667,6.6667,1,60,0.381,0.5558,8,1,1,6,openapi
azure.com-hdinsight-applications-2015-03-01-preview-swagger.yaml.json,5,9.5,1,64,0.4615,0.5719,10,1,1,4,openapi
azure.com-hdinsight-applications-2018-06-01-preview-swagger.yaml.json,5,9.5,1,64,0.4615,0.5719,10,1,1,4,openapi
azure.com-hdinsight-capabilities-2015-03-01-preview-swagger.yaml.json,3,7,1,3,1,0,7,1,0,1,openapi
azure.com-hdinsight-cluster-2015-03-01-preview-swagger.yaml.json,4.3,8.2857,1,80,0.3529,0.4969,11,1,1,10,openapi
azure.com-hdinsight-cluster-2018-06-01-preview-swagger.yaml.json,4.3,8.2857,1,80,0.3529,0.4969,11,1,1,10,openapi
azure.com-hdinsight-configurations-2015-03-01-preview-swagger.yaml.json,5,9.5,1,20,0.5455,0.1778,10,1,1,3,openapi
azure.com-hdinsight-configurations-2018-06-01-preview-swagger.yaml.json,5,9.5,1,20,0.5455,0.1778,10,1,1,3,openapi
azure.com-hdinsight-extensions-2015-03-01-preview-swagger.yaml.json,4.8333,10,1,47,0.3182,0.2765,10,1,1,6,openapi
azure.com-hdinsight-extensions-2018-06-01-preview-swagger.yaml.json,4.8333,10,1,47,0.3182,0.2765,10,1,1,6,openapi
azure.com-hdinsight-job-2018-11-01-preview-swagger.yaml.json,2.4,3.6667,0.9,51,0.3667,0.5466,6,2,0.9,10,openapi
azure.com-hdinsight-locations-2015-03-01-preview-swagger.yaml.json,3,7,1,15,0.5556,0.3771,7,1,1,3,openapi
azure.com-hdinsight-locations-2018-06-01-preview-swagger.yaml.json,3,7,1,15,0.5556,0.3771,7,1,1,3,openapi
azure.com-hdinsight-operations-2015-03-01-preview-swagger.yaml.json,1,3,1,4,1,0,3,1,0,1,openapi
azure.com-hdinsight-operations-2018-06-01-preview-swagger.yaml.json,1,3,1,4,1,0,3,1,0,1,openapi
azure.com-hdinsight-scriptActions-2015-03-01-preview-swagger.yaml.json,4.6667,9.6667,1,54,0.3684,0.3713,11,1,1,6,openapi
azure.com-hdinsight-scriptActions-2018-06-01-preview-swagger.yaml.json,4.6667,9.6667,1,54,0.3684,0.3713,11,1,1,6,openapi
azure.com-healthcareapis-healthcare-apis-2018-08-20-preview-swagger.yaml.json,3.4444,6,0.8889,130,0.4333,0.6002,8,2,1,9,openapi
azure.com-healthcareapis-healthcare-apis-2019-09-16-swagger.yaml.json,3.4444,6,0.8889,130,0.4333,0.6002,8,2,1,9,openapi
azure.com-hybriddatamanager-hybriddata-2016-06-01-swagger.yaml.json,5.1724,10.0455,0.9655,281,0.3382,0.6335,15,2,0.6108,29,openapi
azure.com-imagebuilder-2018-02-01-preview-swagger.yaml.json,3.7,7.2857,0.9,97,0.3235,0.3948,10,2,1,10,openapi
azure.com-imagebuilder-2019-02-01-preview-swagger.yaml.json,3.7,7.2857,0.9,97,0.3235,0.3948,10,2,1,10,openapi
azure.com-imagebuilder-2019-05-01-preview-swagger.yaml.json,3.7,7.2857,0.9,97,0.3143,0.4145,10,2,1,10,openapi
azure.com-imds-2018-10-01-swagger.yaml.json,3.75,2,0.5,90,0.25,0.7017,3,3,0.6667,4,openapi
azure.com-imds-2019-02-01-swagger.yaml.json,3.75,2,0.5,57,0.75,0.702,3,3,0.6667,4,openapi
azure.com-imds-2019-03-11-swagger.yaml.json,3.75,2,0.5,58,0.75,0.7022,3,3,0.6667,4,openapi
azure.com-imds-2019-04-30-swagger.yaml.json,3.75,2,0.5,58,0.75,0.7022,3,3,0.6667,4,openapi
azure.com-imds-2019-06-01-swagger.yaml.json,3.75,2,0.5,58,0.75,0.7041,3,3,0.6667,4,openapi
azure.com-imds-2019-06-04-swagger.yaml.json,3.75,2,0.5,59,0.75,0.7042,3,3,0.6667,4,openapi
azure.com-imds-2019-08-01-swagger.yaml.json,3.75,2,0.5,59,0.75,0.7045,3,3,0.6667,4,openapi
azure.com-imds-2019-08-15-swagger.yaml.json,3.75,2,0.5,58,0.75,0.7043,3,3,0.6667,4,openapi
azure.com-intune-2015-01-14-preview-swagger.yaml.json,4.1818,6.3913,1,284,0.1743,0.5199,9,1,1,33,openapi
azure.com-intune-2015-01-14-privatepreview-swagger.yaml.json,4.1818,6.3913,1,283,0.1651,0.5197,9,1,1,33,openapi
azure.com-iotcentral-2017-07-01-privatepreview-swagger.yaml.json,3.375,5.6,0.875,109,0.3793,0.5757,8,2,1,8,openapi
azure.com-iotcentral-2018-09-01-swagger.yaml.json,3.2,5.4286,0.9,136,0.3143,0.5204,8,2,1,10,openapi
azure.com-iothub-2016-02-03-swagger.yaml.json,4.4211,8.8,1,348,0.3115,0.4881,12,1,1,19,openapi
azure.com-iothub-2017-01-19-swagger.yaml.json,4.4211,8.8,1,354,0.3115,0.4936,12,1,1,19,openapi
azure.com-iothub-2017-07-01-swagger.yaml.json,4.6538,8.8,0.9615,471,0.2976,0.5165,12,2,1,26,openapi
azure.com-iothub-2018-01-22-swagger.yaml.json,4.6667,8.8,0.963,496,0.2907,0.5226,12,2,0.9672,27,openapi
azure.com-iothub-2018-04-01-swagger.yaml.json,4.5806,8.8333,0.9677,551,0.3061,0.5452,12,2,0.971,31,openapi
azure.com-iothub-2018-12-01-preview-swagger.yaml.json,4.5806,8.8333,0.9677,558,0.3061,0.5455,12,2,0.971,31,openapi
azure.com-iothub-2019-03-22-preview-swagger.yaml.json,4.5938,8.84,0.9688,567,0.3039,0.5454,12,2,0.9718,32,openapi
azure.com-iothub-2019-03-22-swagger.yaml.json,4.5938,8.84,0.9688,560,0.3039,0.5446,12,2,0.9718,32,openapi
azure.com-iothub-2019-07-01-preview-swagger.yaml.json,4.5938,8.84,0.9688,567,0.3039,0.5454,12,2,0.9718,32,openapi
azure.com-iotspaces-2017-10-01-preview-swagger.yaml.json,3.375,5.6,0.875,109,0.3929,0.5826,8,2,1,8,openapi
azure.com-keyvault-2015-06-01-swagger.yaml.json,2.7619,2.8276,0.5,238,0.3095,0.7314,4,3,1,42,openapi
azure.com-keyvault-2016-10-01-swagger.yaml.json,2.6269,2.6222,0.3134,404,0.2537,0.7269,4,7,1,67,openapi
azure.com-keyvault-2018-02-14-preview-swagger.yaml.json,4,6.6667,1,94,0.5357,0.665,10,1,0.5682,12,openapi
azure.com-keyvault-2018-02-14-swagger.yaml.json,4,6.6667,1,94,0.5357,0.665,10,1,0.5682,12,openapi
azure.com-keyvault-7.0-preview-swagger.yaml.json,2.6026,2.6545,0.2949,504,0.2308,0.7277,5,8,1,78,openapi
azure.com-keyvault-7.0-swagger.yaml.json,2.6026,2.6545,0.2949,504,0.2308,0.7277,5,8,1,78,openapi
azure.com-keyvault-providers-2016-10-01-swagger.yaml.json,1,3,1,2,1,0,3,1,0,1,openapi
azure.com-keyvault-providers-2018-02-14-preview-swagger.yaml.json,1,3,1,2,1,0,3,1,0,1,openapi
azure.com-keyvault-providers-2018-02-14-swagger.yaml.json,1,3,1,2,1,0,3,1,0,1,openapi
azure.com-keyvault-secrets-2016-10-01-swagger.yaml.json,5.5,9.5,1,46,0.5,0.4087,10,1,0.75,4,openapi
azure.com-keyvault-secrets-2018-02-14-preview-swagger.yaml.json,5.5,9.5,1,46,0.5,0.4087,10,1,0.75,4,openapi
azure.com-keyvault-secrets-2018-02-14-swagger.yaml.json,5.5,9.5,1,46,0.5,0.4087,10,1,0.75,4,openapi
azure.com-labservices-ML-2018-10-15-swagger.yaml.json,5.7455,9.2973,0.8,1043,0.2663,0.6065,15,2,0.9842,55,openapi
azure.com-locationbasedservices-2017-01-01-preview-swagger.yaml.json,3.7,6.5714,0.9,88,0.3333,0.4423,9,2,1,10,openapi
azure.com-logic-2015-02-01-preview-swagger.yaml.json,5.1852,9.6818,1,344,0.3621,0.6798,12,1,0.5698,27,openapi
azure.com-logic-2015-08-01-preview-swagger.yaml.json,5.1481,8.8571,1,396,0.3182,0.7008,10,1,0.5983,27,openapi
azure.com-logic-2016-06-01-swagger.yaml.json,5.3402,10.2222,0.9897,1356,0.2952,0.7603,16,2,0.5621,97,openapi
azure.com-logic-2018-07-01-preview-swagger.yaml.json,5.3333,10.2429,0.9892,1270,0.3052,0.7581,16,2,0.5576,93,openapi
azure.com-logic-2019-05-01-swagger.yaml.json,5.1981,10.0633,0.9906,1664,0.2018,0.6413,16,2,0.9908,106,openapi
azure.com-machinelearning-commitmentPlans-2016-05-01-preview-swagger.yaml.json,4.0833,7.4444,0.9167,167,0.56,0.646,11,2,0.5833,12,openapi
azure.com-machinelearning-webservices-2016-05-01-preview-swagger.yaml.json,4.1429,7.25,1,175,0.4375,0.6942,9,1,0.5952,7,openapi
azure.com-machinelearning-webservices-2017-01-01-swagger.yaml.json,4,6.8333,0.8889,204,0.5238,0.7428,9,2,0.5556,9,openapi
azure.com-machinelearning-workspaces-2016-04-01-swagger.yaml.json,3.5556,6.8333,0.8889,104,0.3929,0.5455,9,2,1,9,openapi
azure.com-machinelearningcompute-machineLearningCompute-2017-06-01-preview-swagger.yaml.json,3.8,7.1429,0.9,141,0.4333,0.6746,9,2,0.5778,10,openapi
azure.com-machinelearningcompute-machineLearningCompute-2017-08-01-preview-swagger.yaml.json,3.9,7.1429,0.9,153,0.5185,0.6882,9,2,0.5778,10,openapi
azure.com-machinelearningexperimentation-machineLearningExperimentation-2017-05-01-preview-swagger.yaml.json,4.7647,8,0.9412,308,0.2807,0.546,12,2,1,17,openapi
azure.com-machinelearningservices-artifact-2019-08-01-swagger.yaml.json,6.0556,14.125,1,323,0.2963,0.3926,16,1,1,18,openapi
azure.com-machinelearningservices-datastore-2019-08-01-swagger.yaml.json,4.75,11.5,1,306,0.3333,0.4693,12,1,1,8,openapi
azure.com-machinelearningservices-execution-2019-08-01-swagger.yaml.json,5.75,13.5,1,93,0.5,0.3451,15,1,1,4,openapi
azure.com-machinelearningservices-hyperdrive-2019-08-01-swagger.yaml.json,2.5,5,1,33,0.6667,0.625,6,1,1,2,openapi
azure.com-machinelearningservices-machineLearningServices-2018-03-01-preview-swagger.yaml.json,4.3333,7.8889,0.9333,230,0.32,0.5151,11,2,1,15,openapi
azure.com-machinelearningservices-machineLearningServices-2018-11-19-swagger.yaml.json,4.3333,8,0.9444,251,0.375,0.59,11,2,0.902,18,openapi
azure.com-machinelearningservices-machineLearningServices-2019-05-01-swagger.yaml.json,4.3889,8,0.9444,252,0.3929,0.5936,11,2,0.902,18,openapi
azure.com-machinelearningservices-machineLearningServices-2019-06-01-swagger.yaml.json,4.3,7.8571,0.95,263,0.377,0.6069,11,2,0.8816,20,openapi
azure.com-machinelearningservices-modelManagement-2019-08-01-swagger.yaml.json,5.7826,12.3077,1,357,0.32,0.5772,14,1,1,23,openapi
azure.com-machinelearningservices-runHistory-2019-08-01-swagger.yaml.json,5.7692,14.5217,1,582,0.4231,0.4902,17,1,1,26,openapi
azure.com-maintenance-Maintenance-2018-06-01-preview-swagger.yaml.json,6.2778,10.9231,0.9444,223,0.4048,0.6018,14,2,0.634,18,openapi
azure.com-managednetwork-managedNetwork-2019-06-01-preview-swagger.yaml.json,4.4211,7,0.7368,167,0.2794,0.6063,10,3,0.9474,19,openapi
azure.com-managedservices-2018-06-01-preview-swagger.yaml.json,3,4.2,0.8889,121,0.4194,0.5912,5,2,1,9,openapi
azure.com-managedservices-2019-04-01-preview-swagger.yaml.json,3,4.2,0.8889,121,0.4063,0.5912,5,2,1,9,openapi
azure.com-managedservices-2019-06-01-swagger.yaml.json,3,4.2,0.8889,121,0.4063,0.5912,5,2,1,9,openapi
azure.com-managementgroups-management-2017-08-31-preview-swagger.yaml.json,2.3333,3.3333,1,16,0.6667,0.6542,4,1,1,3,openapi
azure.com-managementgroups-management-2017-11-01-preview-swagger.yaml.json,3.5,4,1,53,0.36,0.5836,6,1,1,8,openapi
azure.com-managementgroups-management-2018-01-01-preview-swagger.yaml.json,3.5,3.6667,1,82,0.4063,0.6923,6,1,1,10,openapi
azure.com-managementgroups-management-2018-03-01-preview-swagger.yaml.json,3.6154,3.6667,1,100,0.3902,0.7112,6,1,1,13,openapi
azure.com-managementpartner-ManagementPartner-2018-02-01-swagger.yaml.json,1.6667,3.3333,1,71,0.2778,0.3661,4,1,1,6,openapi
azure.com-maps-maps-management-2017-01-01-preview-swagger.yaml.json,3.7,6.5714,0.9,88,0.3333,0.4423,9,2,1,10,openapi
azure.com-maps-maps-management-2018-05-01-swagger.yaml.json,3.7,6.5714,0.9,88,0.3333,0.4499,9,2,1,10,openapi
azure.com-mariadb-2018-06-01-preview-swagger.yaml.json,4.4138,8.2222,0.9655,222,0.2824,0.6199,10,2,0.6034,29,openapi
azure.com-mariadb-2018-06-01-swagger.yaml.json,4.4138,8.2222,0.9655,222,0.2824,0.6199,10,2,0.6034,29,openapi
azure.com-marketplaceordering-Agreements-2015-06-01-swagger.yaml.json,4.4286,9,0.8571,53,0.5,0.5041,14,2,0.9286,7,openapi
azure.com-mediaservices-AccountFilters-2018-07-01-swagger.yaml.json,5.2,9.5,1,63,0.3333,0.4854,10,1,1,5,openapi
azure.com-mediaservices-Accounts-2018-03-30-preview-swagger.yaml.json,3.6,6.4286,0.9,109,0.3871,0.4993,9,2,1,10,openapi
azure.com-mediaservices-Accounts-2018-06-01-preview-swagger.yaml.json,3.6,6.4286,0.9,109,0.3871,0.4993,9,2,1,10,openapi
azure.com-mediaservices-Accounts-2018-07-01-swagger.yaml.json,3.6,6.4286,0.9,109,0.3871,0.4993,9,2,1,10,openapi
azure.com-mediaservices-Assets-2018-03-30-preview-swagger.yaml.json,5.7143,10.25,1,117,0.375,0.4901,11,1,1,7,openapi
azure.com-mediaservices-Assets-2018-06-01-preview-swagger.yaml.json,5.7143,10.25,1,117,0.375,0.4901,11,1,1,7,openapi
azure.com-mediaservices-AssetsAndAssetFilters-2018-07-01-swagger.yaml.json,5.8462,10.7143,1,194,0.2667,0.5133,12,1,1,13,openapi
azure.com-mediaservices-Common-2018-03-30-preview-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-mediaservices-Common-2018-06-01-preview-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-mediaservices-Common-2018-07-01-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-mediaservices-ContentKeyPolicies-2018-03-30-preview-swagger.yaml.json,5.6667,10,1,91,0.3182,0.4368,11,1,1,6,openapi
azure.com-mediaservices-ContentKeyPolicies-2018-06-01-preview-swagger.yaml.json,5.6667,10,1,91,0.3182,0.4368,11,1,1,6,openapi
azure.com-mediaservices-ContentKeyPolicies-2018-07-01-swagger.yaml.json,5.6667,10,1,91,0.3182,0.4368,11,1,1,6,openapi
azure.com-mediaservices-Encoding-2018-03-30-preview-swagger.yaml.json,6.2,11,1,146,0.2571,0.4563,13,1,1,10,openapi
azure.com-mediaservices-Encoding-2018-06-01-preview-swagger.yaml.json,6.2,11,1,149,0.2571,0.4622,13,1,1,10,openapi
azure.com-mediaservices-Encoding-2018-07-01-swagger.yaml.json,6.0909,11,1,173,0.2368,0.4593,13,1,1,11,openapi
azure.com-mediaservices-media-2015-10-01-swagger.yaml.json,3.9,7.1429,0.9,91,0.4667,0.5916,9,2,0.9,10,openapi
azure.com-mediaservices-MediaGraphs-2019-09-01-preview-swagger.yaml.json,5.375,10.8333,1,97,0.3214,0.34,12,1,1,8,openapi
azure.com-mediaservices-StreamingPoliciesAndStreamingLocators-2018-03-30-preview-swagger.yaml.json,5.6,10,1,138,0.2941,0.5327,11,1,1,10,openapi
azure.com-mediaservices-StreamingPoliciesAndStreamingLocators-2018-06-01-preview-swagger.yaml.json,5.6,10,1,141,0.2941,0.5376,11,1,1,10,openapi
azure.com-mediaservices-StreamingPoliciesAndStreamingLocators-2018-07-01-swagger.yaml.json,5.6,10,1,144,0.2941,0.541,11,1,1,10,openapi
azure.com-mediaservices-streamingservice-2018-03-30-preview-swagger.yaml.json,5.5,10.5833,1,219,0.1875,0.3655,12,1,1,20,openapi
azure.com-mediaservices-streamingservice-2018-06-01-preview-swagger.yaml.json,5.5,10.5833,1,219,0.1875,0.3655,12,1,1,20,openapi
azure.com-mediaservices-streamingservice-2018-07-01-swagger.yaml.json,5.5,10.5833,1,219,0.1875,0.3655,12,1,1,20,openapi
azure.com-mediaservices-streamingservice-2019-05-01-preview-swagger.yaml.json,5.5,10.5833,1,219,0.1875,0.3655,12,1,1,20,openapi
azure.com-migrate-2017-11-11-preview-swagger.yaml.json,5.7619,9.7857,0.9524,373,0.1094,0.6419,14,2,0.5452,21,openapi
azure.com-migrate-2018-02-02-swagger.yaml.json,5.5,9.1765,0.9583,424,0.274,0.627,14,2,0.9293,24,openapi
azure.com-migrateprojects-migrate-2018-09-01-preview-swagger.yaml.json,5.3478,9.125,0.9565,287,0.4681,0.7067,11,2,0.5,23,openapi
azure.com-mixedreality-2019-02-28-preview-swagger.yaml.json,3.7,6.5,0.9,110,0.375,0.5252,9,2,1,10,openapi
azure.com-mixedreality-proxy-2019-12-02-preview-swagger.yaml.json,2.5,5,0.5,18,0.8333,0.65,7,2,1,2,openapi
azure.com-mixedreality-remote-rendering-2019-12-02-preview-swagger.yaml.json,4,7.25,1,92,0.3462,0.4757,9,1,1,8,openapi
azure.com-mixedreality-spatial-anchors-2019-12-02-preview-swagger.yaml.json,4,7.25,1,92,0.3462,0.4757,9,1,1,8,openapi
azure.com-mobileengagement-mobile-engagement-2014-12-01-swagger.yaml.json,6.3514,12.0606,1,579,0.3125,0.5619,14,1,1,37,openapi
azure.com-monitor-actionGroups_API-2017-04-01-swagger.yaml.json,4,7.25,1,67,0.375,0.4888,9,1,1,7,openapi
azure.com-monitor-actionGroups_API-2018-03-01-swagger.yaml.json,4,7.25,1,67,0.375,0.4888,9,1,1,7,openapi
azure.com-monitor-actionGroups_API-2018-09-01-swagger.yaml.json,4,7.25,1,67,0.375,0.4888,9,1,1,7,openapi
azure.com-monitor-actionGroups_API-2019-03-01-swagger.yaml.json,4,7.25,1,67,0.375,0.4888,9,1,1,7,openapi
azure.com-monitor-actionGroups_API-2019-06-01-swagger.yaml.json,4,7.25,1,67,0.375,0.4888,9,1,1,7,openapi
azure.com-monitor-activityLogAlerts_API-2017-03-01-preview-swagger.yaml.json,3.8333,6.6667,1,63,0.35,0.4939,8,1,1,6,openapi
azure.com-monitor-activityLogAlerts_API-2017-04-01-swagger.yaml.json,3.8333,6.6667,1,60,0.4,0.4939,8,1,1,6,openapi
azure.com-monitor-activityLogs_API-2015-04-01-swagger.yaml.json,4,7,1,7,1,0,7,1,0,1,openapi
azure.com-monitor-alertRulesIncidents_API-2016-03-01-swagger.yaml.json,4.5,9.5,1,16,1,0.6,10,1,0.5,2,openapi
azure.com-monitor-alertRules_API-2016-03-01-swagger.yaml.json,3.8333,6.6667,1,55,0.4706,0.6089,8,1,0.6333,6,openapi
azure.com-monitor-autoscale_API-2015-04-01-swagger.yaml.json,3.8333,6.6667,1,60,0.4,0.4939,8,1,1,6,openapi
azure.com-monitor-baseline_API-2017-11-01-preview-swagger.yaml.json,8,5,1,12,1,0,5,1,0,1,openapi
azure.com-monitor-baseline_API-2018-09-01-swagger.yaml.json,10,4.5,1,28,0.6667,0.0909,5,1,1,2,openapi
azure.com-monitor-calculateBaseline_API-2017-11-01-preview-swagger.yaml.json,3,4,1,5,1,0,4,1,0,1,openapi
azure.com-monitor-calculateBaseline_API-2018-09-01-swagger.yaml.json,3,4,1,5,1,0,4,1,0,1,openapi
azure.com-monitor-diagnosticsSettingsCategories_API-2017-05-01-preview-swagger.yaml.json,2.5,4.5,1,12,0.8333,0.5238,5,1,1,2,openapi
azure.com-monitor-diagnosticsSettings_API-2017-05-01-preview-swagger.yaml.json,3,4.5,1,28,0.4615,0.4524,5,1,1,4,openapi
azure.com-monitor-eventCategories_API-2015-04-01-swagger.yaml.json,1,3,1,3,1,0,3,1,0,1,openapi
azure.com-monitor-guestDiagnosticSettingsAssociation_API-2018-06-01-preview-swagger.yaml.json,3.1667,5.6667,0.6667,56,0.4,0.5854,7,2,1,6,openapi
azure.com-monitor-guestDiagnosticSettings_API-2018-06-01-preview-swagger.yaml.json,3.8333,6.6667,1,65,0.381,0.4939,8,1,1,6,openapi
azure.com-monitor-logProfiles_API-2016-03-01-swagger.yaml.json,3.2,5.5,1,38,0.5833,0.6061,6,1,0.65,5,openapi
azure.com-monitor-metricAlert_API-2018-03-01-swagger.yaml.json,4,7.8,1,64,0.375,0.4901,10,1,0.875,8,openapi
azure.com-monitor-metricBaselines_API-2019-03-01-swagger.yaml.json,10,4,1,12,1,0,4,1,0,1,openapi
azure.com-monitor-metricDefinitions_API-2016-03-01-swagger.yaml.json,3,4,1,5,1,0,4,1,0,1,openapi
azure.com-monitor-metricDefinitions_API-2017-05-01-preview-swagger.yaml.json,2,4,1,4,1,0,4,1,0,1,openapi
azure.com-monitor-metricDefinitions_API-2018-01-01-swagger.yaml.json,3,4,1,5,1,0,4,1,0,1,openapi
azure.com-monitor-metricNamespaces_API-2017-12-01-preview-swagger.yaml.json,3,4,1,5,1,0,4,1,0,1,openapi
azure.com-monitor-metricsCreate_API-2018-09-01-preview-swagger.yaml.json,9,9,1,14,0.6667,0,9,1,0,1,openapi
azure.com-monitor-metrics_API-2016-09-01-swagger.yaml.json,3,4,1,5,1,0,4,1,0,1,openapi
azure.com-monitor-metrics_API-2017-05-01-preview-swagger.yaml.json,10,4,1,15,1,0,4,1,0,1,openapi
azure.com-monitor-metrics_API-2018-01-01-swagger.yaml.json,11,4,1,18,1,0,4,1,0,1,openapi
azure.com-monitor-operations_API-2015-04-01-swagger.yaml.json,1,3,1,2,1,0,3,1,0,1,openapi
azure.com-monitor-scheduledQueryRule_API-2018-04-16-swagger.yaml.json,4.1667,6.6667,1,60,0.4,0.4977,8,1,1,6,openapi
azure.com-monitor-serviceDiagnosticsSettings_API-2015-07-01-swagger.yaml.json,2.5,5,1,21,0.8,0.5,5,1,1,2,openapi
azure.com-monitor-serviceDiagnosticsSettings_API-2016-09-01-swagger.yaml.json,2.6667,5,1,30,0.625,0.375,5,1,1,3,openapi
azure.com-monitor-tenantActivityLogs_API-2015-04-01-swagger.yaml.json,3,5,1,6,1,0,5,1,0,1,openapi
azure.com-monitor-vmInsightsOnboarding_API-2018-11-27-preview-swagger.yaml.json,2,5,1,11,1,0,5,1,0,1,openapi
azure.com-msi-ManagedIdentity-2015-08-31-preview-swagger.yaml.json,3.4286,5.75,0.8571,73,0.3478,0.608,8,2,1,7,openapi
azure.com-msi-ManagedIdentity-2018-11-30-swagger.yaml.json,3.4286,5.75,0.8571,73,0.3478,0.608,8,2,1,7,openapi
azure.com-mysql-2017-04-30-preview-swagger.yaml.json,4.1364,7.5714,0.9545,132,0.3103,0.5986,10,2,0.6169,22,openapi
azure.com-mysql-2017-12-01-preview-swagger.yaml.json,4.4138,8.2222,0.9655,222,0.2824,0.6199,10,2,0.6034,29,openapi
azure.com-mysql-2017-12-01-swagger.yaml.json,4.4138,8.2222,0.9655,222,0.2824,0.6199,10,2,0.6034,29,openapi
azure.com-netapp-2017-08-15-swagger.yaml.json,5.5,10,0.9545,333,0.1795,0.5296,14,2,1,22,openapi
azure.com-netapp-2019-05-01-swagger.yaml.json,5.2917,9.5,0.9583,321,0.1786,0.6661,14,2,0.6486,24,openapi
azure.com-netapp-2019-06-01-swagger.yaml.json,5.375,9.5,0.9583,327,0.1705,0.6694,14,2,0.6486,24,openapi
azure.com-netapp-2019-07-01-swagger.yaml.json,5.375,9.5,0.9583,327,0.1705,0.6694,14,2,0.6486,24,openapi
azure.com-network-2015-05-01-preview-swagger.yaml.json,4.0805,7.807,1,716,0.2124,0.6312,12,1,0.5993,87,openapi
azure.com-network-2015-06-15-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
azure.com-network-2016-03-30-swagger.yaml.json,4.2556,8.1053,1,751,0.25,0.6517,12,1,0.5894,90,openapi
